name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,season,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id,kickoff_time_dt,opp_dyn_attack,opp_dyn_defence,opp_dyn_overall
Mohammed Kudus,MID,Spurs,0.0,1,3,36,0,12.8,582,0.04,0.31,0.27,1.43,67,1,1,9.5,58.0,2025-10-04T11:30:00Z,89,11,0,0,0,0,7,0,3779814,1,2.0,1.0,24.0,12,-110254,114837,225091,67,False,1,7,2025-26,Leeds,LEE,2,3,1095,1145,1080,1100,1110,1190,3.0,28844.0,2025.0,742145.0,1.0,1.0,0.4433437287807464,0.4378267526626587,0.0,12027.0,2025-10-04 11:30:00+00:00,1055.042782691495,1025.9107713413953,1040.476777016445
Tyrick Mitchell,DEF,Crystal Palace,0.0,0,0,6,0,2.8,258,0.01,0.06,0.05,2.03,66,2,0,3.8,13.8,2025-10-05T13:00:00Z,90,9,0,0,0,0,7,0,299624,1,1.0,2.0,21.0,1,52594,64472,11878,50,False,0,7,2025-26,Everton,EVE,11,3,1100,1130,1110,1130,1090,1130,2.0,28843.0,2025.0,743004.0,0.0,0.0,0.0421125628054142,0.3141004145145416,0.2719878554344177,8214.0,2025-10-05 13:00:00+00:00,909.2494551712621,1115.6776173133503,1012.4635362423061
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,5,0,0,0,0,7,0,40040,0,1.0,0.0,0.0,0,-7039,117,7156,54,False,0,7,2025-26,Brentford,BRE,94,3,1135,1175,1100,1110,1170,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11763.0,2025-10-05 15:30:00+00:00,1127.7518453826706,1131.2162672698087,1129.4840563262396
Nordi Mukiele,DEF,Sunderland,0.0,0,0,13,0,1.6,694,0.01,0.01,0.0,1.84,68,2,0,2.7,23.2,2025-10-04T14:00:00Z,90,14,0,0,0,0,7,0,235915,1,0.0,2.0,2.0,3,46897,56127,9230,40,False,0,7,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,0.0,28845.0,2025.0,742446.0,0.0,0.0,0.0,0.0,0.0,5659.0,2025-10-04 14:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,0.0,0,0,4,0,12.6,421,0.01,0.01,0.0,0.0,64,0,0,1.5,2.6,2025-10-05T15:30:00Z,21,5,0,0,0,0,7,0,75205,1,1.0,0.0,0.0,1,-10877,1652,12529,64,False,0,7,2025-26,Brentford,BRE,94,3,1135,1175,1100,1110,1170,1240,0.0,28841.0,2025.0,743376.0,1.0,0.0,0.0,0.0936277657747268,0.0936277657747268,2496.0,2025-10-05 15:30:00+00:00,1127.7518453826706,1131.2162672698087,1129.4840563262396
Trai Hume,DEF,Sunderland,0.0,0,0,1,0,1.8,532,0.01,0.04,0.03,1.46,68,2,0,1.3,6.4,2025-10-04T14:00:00Z,78,14,0,0,0,0,7,0,35892,1,0.0,2.0,5.0,1,4254,6242,1988,45,False,0,7,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,1.0,28845.0,2025.0,742445.0,0.0,0.0,0.0199850536882877,0.0,0.0,13713.0,2025-10-04 14:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
Lewis Miley,MID,Newcastle,0.0,0,0,3,0,0.0,497,0.0,0.0,0.0,0.0,69,0,0,0.1,1.0,2025-10-05T13:00:00Z,1,16,0,0,0,0,7,0,262986,0,0.0,2.0,0.0,1,6181,25321,19140,44,True,0,7,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,28846.0,2025.0,743093.0,0.0,0.0,0.0,0.0,0.0,11386.0,2025-10-05 13:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Dan Ndoye,MID,Nott'm Forest,0.0,0,0,11,0,25.1,669,0.06,0.06,0.0,1.03,69,1,0,3.6,8.8,2025-10-05T13:00:00Z,64,15,0,0,0,0,7,0,265722,1,0.0,2.0,2.0,2,-79137,3973,83110,60,False,0,7,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,0.0,28846.0,2025.0,743104.0,2.0,0.0,0.0,0.1241217404603958,0.0,8662.0,2025-10-05 13:00:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
Ferdi Kadıoğlu,DEF,Brighton,0.0,0,0,13,0,8.9,148,0.06,0.17,0.11,0.56,70,1,0,4.0,14.0,2025-10-05T13:00:00Z,90,20,0,0,0,0,7,0,17921,1,1.0,1.0,17.0,2,587,1614,1027,44,False,0,7,2025-26,Wolves,WOL,39,3,1070,1085,1050,1050,1090,1120,1.0,28847.0,2025.0,743129.0,0.0,0.0,0.1039875373244285,0.251417338848114,0.147429808974266,13066.0,2025-10-05 13:00:00+00:00,771.5462921685557,1135.2865190161847,953.4164055923702
Wilson Odobert,MID,Spurs,0.0,0,0,8,0,16.5,588,0.12,0.12,0.0,1.43,67,1,0,2.9,8.2,2025-10-04T11:30:00Z,84,11,0,0,0,0,7,0,3963,1,2.0,1.0,4.0,2,-69,228,297,53,False,0,7,2025-26,Leeds,LEE,2,3,1095,1145,1080,1100,1110,1190,0.0,28844.0,2025.0,742147.0,1.0,0.0,0.0,0.3802037239074707,0.3272772133350372,10822.0,2025-10-04 11:30:00+00:00,1055.042782691495,1025.9107713413953,1040.476777016445
Jair Paula da Cunha Filho,DEF,Nott'm Forest,0.0,0,0,9,0,0.4,510,0.0,0.0,0.0,3.28,69,2,0,2.6,26.0,2025-10-05T13:00:00Z,90,15,0,0,0,0,7,0,7140,1,0.0,2.0,0.0,3,-326,80,406,44,False,0,7,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,0.0,28846.0,2025.0,743095.0,0.0,0.0,0.0,0.0,0.0,13779.0,2025-10-05 13:00:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
Kieran Trippier,DEF,Newcastle,0.0,0,0,23,1,44.2,478,0.13,0.13,0.0,0.29,69,0,0,6.3,18.6,2025-10-05T13:00:00Z,90,16,0,0,0,0,7,0,309765,1,0.0,2.0,0.0,6,4572,21590,17018,50,True,0,7,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,28846.0,2025.0,743080.0,3.0,0.0,0.0,1.1162195205688477,0.891778826713562,652.0,2025-10-05 13:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Hugo Bueno López,DEF,Wolves,0.0,0,2,23,1,25.2,633,0.2,0.2,0.0,0.94,70,0,0,4.2,16.6,2025-10-05T13:00:00Z,76,6,0,0,0,0,7,0,8916,1,1.0,1.0,0.0,8,528,962,434,44,True,0,7,2025-26,Brighton,BHA,36,3,1150,1160,1090,1110,1210,1210,0.0,28847.0,2025.0,743113.0,2.0,0.0,0.0,0.1446666270494461,0.0,10140.0,2025-10-05 13:00:00+00:00,1243.4345944855395,942.1769738979134,1092.8057841917264
Nick Woltemade,FWD,Newcastle,0.0,0,0,18,1,16.3,714,0.08,1.45,1.37,0.29,69,0,1,8.4,36.2,2025-10-05T13:00:00Z,90,16,0,0,0,0,7,0,819594,1,0.0,2.0,31.0,6,398735,439484,40749,71,True,0,7,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,3.0,28846.0,2025.0,743088.0,1.0,0.0,1.2104732990264893,0.7264998555183411,0.0639310330152511,8117.0,2025-10-05 13:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Marshall Munetsi,MID,Wolves,0.0,1,0,19,0,0.6,648,0.01,0.1,0.09,1.15,70,1,0,2.9,11.2,2025-10-05T13:00:00Z,90,6,0,0,0,0,7,0,5825,1,1.0,1.0,17.0,5,21,475,454,54,True,0,7,2025-26,Brighton,BHA,36,3,1150,1160,1090,1110,1210,1210,1.0,28847.0,2025.0,743116.0,0.0,0.0,0.063059963285923,0.1446666270494461,0.1446666270494461,7908.0,2025-10-05 13:00:00+00:00,1243.4345944855395,942.1769738979134,1092.8057841917264
William Osula,FWD,Newcastle,0.0,0,0,3,0,0.1,500,0.0,0.0,0.0,0.0,69,0,0,0.0,0.2,2025-10-05T13:00:00Z,1,16,0,0,0,0,7,0,42803,0,0.0,2.0,0.0,1,-2247,3397,5644,55,True,0,7,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,28846.0,2025.0,743090.0,0.0,0.0,0.0,0.0,0.0,9556.0,2025-10-05 13:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Victor Lindelöf,DEF,Aston Villa,0.0,0,0,3,0,0.1,719,0.0,0.0,0.0,0.03,62,0,0,0.3,2.4,2025-10-05T13:00:00Z,6,3,0,0,0,0,7,0,3403,0,1.0,2.0,0.0,1,201,442,241,45,True,0,7,2025-26,Burnley,BUR,90,3,1055,1095,1010,1090,1100,1100,0.0,28840.0,2025.0,743029.0,0.0,0.0,0.0,0.1144516691565513,0.1144516691565513,6080.0,2025-10-05 13:00:00+00:00,757.1881901804112,906.4088219521751,831.7985060662932
Bruno Borges Fernandes,MID,Man Utd,0.0,0,0,17,1,37.9,449,0.3,0.47,0.17,0.71,68,0,0,6.9,18.2,2025-10-04T14:00:00Z,90,17,0,0,0,0,7,0,2399723,1,0.0,2.0,13.0,3,-165385,101549,266934,90,True,0,7,2025-26,Sunderland,SUN,56,3,1100,1145,1100,1120,1100,1170,3.0,28845.0,2025.0,742435.0,3.0,0.0,0.183018147945404,0.4434403777122497,0.2821081876754761,1228.0,2025-10-04 14:00:00+00:00,783.6185941813187,1091.0494229973017,937.3340085893103
Tijjani Reijnders,MID,Man City,0.0,0,0,14,1,18.3,427,0.06,0.24,0.18,0.71,64,0,0,5.5,10.8,2025-10-05T15:30:00Z,75,5,0,0,0,0,7,0,4061814,1,1.0,0.0,26.0,3,-79758,146472,226230,58,False,0,7,2025-26,Brentford,BRE,94,3,1135,1175,1100,1110,1170,1240,2.0,28841.0,2025.0,743378.0,1.0,0.0,0.3068157434463501,0.720933735370636,0.4320534765720367,11965.0,2025-10-05 15:30:00+00:00,1127.7518453826706,1131.2162672698087,1129.4840563262396
Karl Darlow,GK,Leeds,0.0,0,0,4,0,0.0,341,0.01,0.01,0.0,0.53,67,2,0,1.1,10.6,2025-10-04T11:30:00Z,90,18,0,0,0,0,7,1,302595,1,2.0,1.0,0.0,1,1801,15152,13351,40,True,0,7,2025-26,Spurs,TOT,6,3,1165,1175,1130,1150,1200,1200,0.0,28844.0,2025.0,742122.0,0.0,0.0,0.0,0.1357966810464859,0.1357966810464859,780.0,2025-10-04 11:30:00+00:00,809.5666068583051,1273.0421719517983,1041.3043894050516
Yehor Yarmoliuk,MID,Brentford,0.0,0,0,7,0,0.8,129,0.01,0.03,0.02,0.83,64,1,0,0.9,3.6,2025-10-05T15:30:00Z,72,13,0,0,0,0,7,0,9233,1,1.0,0.0,5.0,2,840,1543,703,50,True,0,7,2025-26,Man City,MCI,43,4,1250,1305,1210,1230,1290,1380,1.0,28841.0,2025.0,743363.0,0.0,0.0,0.0133016938343644,0.0133016938343644,0.0,11772.0,2025-10-05 15:30:00+00:00,1368.8220095060758,1123.555564792814,1246.1887871494453
Matz Sels,GK,Nott'm Forest,0.0,0,0,20,0,0.0,502,0.0,0.0,0.0,3.28,69,2,0,5.4,54.2,2025-10-05T13:00:00Z,90,15,0,0,0,0,7,7,1336799,1,0.0,2.0,0.0,3,-191134,5161,196295,49,False,0,7,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,0.0,28846.0,2025.0,743094.0,0.0,0.0,0.0,0.0,0.0,6903.0,2025-10-05 13:00:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
Andrew Robertson,DEF,Liverpool,0.0,0,0,4,0,10.6,372,0.01,0.04,0.03,0.86,65,1,0,3.7,13.8,2025-10-04T16:30:00Z,35,7,0,0,0,0,7,0,120410,0,1.0,2.0,13.0,1,-5125,1367,6492,58,False,0,7,2025-26,Chelsea,CHE,8,3,1180,1190,1140,1160,1220,1220,1.0,28842.0,2025.0,742617.0,0.0,0.0,0.0544492937624454,0.1385018676519394,0.0840525776147842,1688.0,2025-10-04 16:30:00+00:00,1216.7845649396604,1029.442169972934,1123.113367456297
Florentino Ibrain Morris Luís,MID,Burnley,0.0,0,0,19,0,12.6,722,0.02,0.02,0.0,1.37,62,2,0,3.3,20.2,2025-10-05T13:00:00Z,90,2,0,0,0,0,7,0,1178,1,1.0,2.0,0.0,4,132,245,113,50,False,0,7,2025-26,Aston Villa,AVL,7,3,1145,1185,1150,1170,1140,1200,0.0,28840.0,2025.0,743039.0,1.0,0.0,0.0,0.0169497840106487,0.0,8969.0,2025-10-05 13:00:00+00:00,957.3297404253269,1217.9106790999704,1087.6202097626485
Emile Smith Rowe,MID,Fulham,0.0,0,0,3,0,2.3,325,0.01,0.01,0.0,0.52,63,1,0,0.3,0.6,2025-10-03T19:00:00Z,4,4,0,0,0,0,7,0,68553,0,1.0,3.0,0.0,1,-5794,1666,7460,58,False,0,7,2025-26,Bournemouth,BOU,91,3,1150,1220,1100,1240,1200,1200,0.0,28838.0,2025.0,742059.0,0.0,0.0,0.0,0.0776457712054252,0.0776457712054252,7230.0,2025-10-03 19:00:00+00:00,1057.7275089224418,1203.8378071496354,1130.7826580360384
Adam Wharton,MID,Crystal Palace,0.0,0,0,14,0,28.8,273,0.24,0.27,0.03,2.03,66,2,0,4.2,11.6,2025-10-05T13:00:00Z,90,9,0,0,0,0,7,0,55970,1,1.0,2.0,2.0,3,5543,8328,2785,50,False,1,7,2025-26,Everton,EVE,11,3,1100,1130,1110,1130,1090,1130,1.0,28843.0,2025.0,743006.0,1.0,0.0,0.0389502719044685,0.4057716727256775,0.3668213784694671,12409.0,2025-10-05 13:00:00+00:00,909.2494551712621,1115.6776173133503,1012.4635362423061
Kevin Schade,MID,Brentford,0.0,0,0,7,0,24.8,120,0.03,0.03,0.0,0.83,64,1,0,3.9,10.0,2025-10-05T15:30:00Z,90,13,0,0,0,0,7,0,55074,1,1.0,0.0,4.0,1,234,9255,9021,70,True,1,7,2025-26,Man City,MCI,43,4,1250,1305,1210,1230,1290,1380,0.0,28841.0,2025.0,743365.0,2.0,0.0,0.0,0.0761809572577476,0.0602817051112651,9156.0,2025-10-05 15:30:00+00:00,1368.8220095060758,1123.555564792814,1246.1887871494453
Trey Nyoni,MID,Liverpool,0.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2025-10-04T16:30:00Z,0,7,0,0,0,0,7,0,24123,0,1.0,2.0,0.0,0,-943,797,1740,44,False,0,7,2025-26,Chelsea,CHE,8,3,1180,1190,1140,1160,1220,1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12203.0,2025-10-04 16:30:00+00:00,1216.7845649396604,1029.442169972934,1123.113367456297
Jørgen Strand Larsen,FWD,Wolves,0.0,0,0,3,1,1.8,654,0.01,0.06,0.05,0.94,70,0,0,0.6,0.2,2025-10-05T13:00:00Z,76,6,0,0,0,0,7,0,168111,1,1.0,1.0,4.0,2,-4924,16035,20959,64,True,0,7,2025-26,Brighton,BHA,36,3,1150,1160,1090,1110,1210,1210,1.0,28847.0,2025.0,743118.0,0.0,0.0,0.073948934674263,0.2547184526920318,0.2547184526920318,11070.0,2025-10-05 13:00:00+00:00,1243.4345944855395,942.1769738979134,1092.8057841917264
Tyler Dibling,MID,Everton,0.0,0,0,1,0,0.3,707,0.0,0.0,0.0,0.63,66,1,0,0.2,0.0,2025-10-05T13:00:00Z,45,8,0,0,0,0,7,0,2772,1,1.0,2.0,2.0,1,-76,252,328,55,True,0,7,2025-26,Crystal Palace,CRY,31,3,1165,1205,1150,1150,1180,1260,0.0,28843.0,2025.0,742991.0,0.0,0.0,0.0,0.0,0.0,10586.0,2025-10-05 13:00:00+00:00,1262.3076253753316,1063.4603013587162,1162.883963367024
Pape Matar Sarr,MID,Spurs,0.0,0,0,5,0,0.7,593,0.0,0.0,0.0,0.27,67,0,0,0.7,6.4,2025-10-04T11:30:00Z,17,11,0,0,0,0,7,0,295127,0,2.0,1.0,0.0,1,-14249,15778,30027,50,False,0,7,2025-26,Leeds,LEE,2,3,1095,1145,1080,1100,1110,1190,0.0,28844.0,2025.0,742151.0,0.0,0.0,0.0,0.0,0.0,9021.0,2025-10-04 11:30:00+00:00,1055.042782691495,1025.9107713413953,1040.476777016445
Donyell Malen,MID,Aston Villa,0.0,0,3,46,0,22.3,53,0.04,0.53,0.49,0.39,62,1,2,13.9,71.8,2025-10-05T13:00:00Z,83,3,0,0,0,0,7,0,67137,1,1.0,2.0,45.0,15,-5586,3046,8632,51,True,0,7,2025-26,Burnley,BUR,90,3,1055,1095,1010,1090,1100,1100,3.0,28840.0,2025.0,743021.0,2.0,2.0,0.8129495978355408,0.5104327201843262,0.0361342243850231,9749.0,2025-10-05 13:00:00+00:00,757.1881901804112,906.4088219521751,831.7985060662932
Rúben dos Santos Gato Alves Dias,DEF,Man City,0.0,0,1,32,1,7.2,408,0.03,0.03,0.0,0.83,64,0,0,3.4,27.2,2025-10-05T15:30:00Z,90,5,0,0,0,0,7,0,514408,1,1.0,0.0,0.0,9,-7722,19131,26853,55,False,0,7,2025-26,Brentford,BRE,94,3,1135,1175,1100,1110,1170,1240,0.0,28841.0,2025.0,743374.0,0.0,0.0,0.0,1.0137639045715332,1.0137639045715332,8961.0,2025-10-05 15:30:00+00:00,1127.7518453826706,1131.2162672698087,1129.4840563262396
Anton Stach,MID,Leeds,0.0,0,0,13,0,17.3,660,0.03,0.07,0.04,0.5,67,2,0,3.3,11.2,2025-10-04T11:30:00Z,66,18,0,0,0,0,7,0,382980,1,2.0,1.0,4.0,2,45729,74994,29265,50,True,0,7,2025-26,Spurs,TOT,6,3,1165,1175,1130,1150,1200,1200,1.0,28844.0,2025.0,742127.0,1.0,0.0,0.0381062291562557,0.1299513280391693,0.1299513280391693,9910.0,2025-10-04 11:30:00+00:00,809.5666068583051,1273.0421719517983,1041.3043894050516
Dilane Bakwa,MID,Nott'm Forest,0.0,0,0,4,0,13.2,734,0.03,0.03,0.0,1.85,69,1,0,2.0,2.6,2025-10-05T13:00:00Z,13,15,0,0,0,0,7,0,1922,0,0.0,2.0,4.0,1,-112,272,384,60,False,0,7,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,0.0,28846.0,2025.0,743106.0,1.0,0.0,0.0,0.0428227074444294,0.0428227074444294,8920.0,2025-10-05 13:00:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
Jean-Philippe Mateta,FWD,Crystal Palace,0.0,0,0,3,1,1.6,283,0.0,0.59,0.59,0.43,66,0,0,3.7,6.4,2025-10-05T13:00:00Z,69,9,0,0,0,0,7,0,1211107,1,1.0,2.0,29.0,2,24358,155189,130831,75,False,0,7,2025-26,Everton,EVE,11,3,1100,1130,1110,1130,1090,1130,3.0,28843.0,2025.0,743009.0,0.0,0.0,0.8352959156036377,0.8352959156036377,0.0,5735.0,2025-10-05 13:00:00+00:00,909.2494551712621,1115.6776173133503,1012.4635362423061
Ben Gannon-Doak,MID,Bournemouth,0.0,1,0,16,0,11.0,391,0.06,0.06,0.0,0.28,63,0,0,3.4,19.0,2025-10-03T19:00:00Z,12,10,0,0,0,0,7,0,5440,0,1.0,3.0,4.0,4,-240,135,375,49,True,0,7,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,0.0,28838.0,2025.0,742044.0,1.0,0.0,0.0,0.5334564447402954,0.0762942805886268,11231.0,2025-10-03 19:00:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Odysseas Vlachodimos,GK,Newcastle,0.0,0,0,0,0,0.0,472,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,16,0,0,0,0,7,0,2382,0,0.0,2.0,0.0,0,-113,0,113,40,True,0,7,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,2025-10-05 13:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
David Raya Martín,GK,Arsenal,0.0,0,0,20,1,0.0,1,0.0,0.0,0.0,0.49,61,0,0,0.3,3.2,2025-10-04T14:00:00Z,90,19,0,0,0,0,7,0,3297838,1,0.0,2.0,0.0,6,212315,287510,75195,56,True,0,7,2025-26,West Ham,WHU,21,3,1075,1075,1050,1050,1100,1100,0.0,28839.0,2025.0,742398.0,0.0,0.0,0.0,0.0642928406596183,0.0642928406596183,9676.0,2025-10-04 14:00:00+00:00,807.5458985497519,1095.0575635393488,951.3017310445505
Sandro Tonali,MID,Newcastle,0.0,0,0,19,1,32.3,491,0.06,0.11,0.05,0.29,69,0,0,6.9,19.0,2025-10-05T13:00:00Z,90,16,0,0,0,0,7,0,166220,1,0.0,2.0,18.0,3,12949,21250,8301,54,True,0,7,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,2.0,28846.0,2025.0,743086.0,2.0,0.0,0.0497079566121101,0.5815019011497498,0.5569530725479126,7958.0,2025-10-05 13:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
André Onana,GK,Man Utd,0.0,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,17,0,0,0,0,7,0,22132,0,0.0,2.0,0.0,0,-1067,0,1067,49,True,0,7,2025-26,Sunderland,SUN,56,3,1100,1145,1100,1120,1100,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10913.0,2025-10-04 14:00:00+00:00,783.6185941813187,1091.0494229973017,937.3340085893103
Ross Barkley,MID,Aston Villa,0.0,0,0,1,0,0.3,55,0.0,0.16,0.16,0.03,62,0,0,0.7,0.0,2025-10-05T13:00:00Z,6,3,0,0,0,0,7,0,4060,0,1.0,2.0,7.0,1,-254,22,276,48,True,0,7,2025-26,Burnley,BUR,90,3,1055,1095,1010,1090,1100,1100,1.0,28840.0,2025.0,743030.0,0.0,0.0,0.1220050230622291,0.1144516691565513,0.1144516691565513,592.0,2025-10-05 13:00:00+00:00,757.1881901804112,906.4088219521751,831.7985060662932
Ollie Scarles,DEF,West Ham,0.0,0,0,0,0,0.0,608,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,1,0,0,0,0,7,0,4077,0,0.0,2.0,0.0,0,7,163,156,44,False,0,7,2025-26,Arsenal,ARS,3,5,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12358.0,2025-10-04 14:00:00+00:00,1296.8599280389633,1592.2494107392426,1444.5546693891029
Tyler Adams,MID,Bournemouth,0.0,0,0,15,0,4.7,85,0.02,0.04,0.02,0.6,63,1,0,2.4,12.4,2025-10-03T19:00:00Z,77,10,0,0,0,0,7,0,48323,1,1.0,3.0,7.0,2,-360,3683,4043,50,True,0,7,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,1.0,28838.0,2025.0,742035.0,0.0,0.0,0.0191044341772794,0.0632596462965011,0.0441552102565765,7352.0,2025-10-03 19:00:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Konstantinos Mavropanos,DEF,West Ham,0.0,0,0,9,0,0.3,606,0.01,0.01,0.0,2.77,61,2,0,3.8,38.0,2025-10-04T14:00:00Z,90,1,0,0,0,0,7,0,8001,1,0.0,2.0,0.0,3,272,813,541,44,False,0,7,2025-26,Arsenal,ARS,3,5,1300,1375,1340,1400,1260,1350,0.0,28839.0,2025.0,742416.0,0.0,0.0,0.0,0.0338056348264217,0.0338056348264217,6722.0,2025-10-04 14:00:00+00:00,1296.8599280389633,1592.2494107392426,1444.5546693891029
James Milner,MID,Brighton,0.0,0,0,6,0,20.1,170,0.06,0.06,0.0,0.0,70,0,0,2.5,5.2,2025-10-05T13:00:00Z,13,20,0,0,0,0,7,0,17975,0,1.0,1.0,0.0,1,-321,1334,1655,50,False,0,7,2025-26,Wolves,WOL,39,3,1070,1085,1050,1050,1090,1120,0.0,28847.0,2025.0,743139.0,1.0,0.0,0.0,0.0,0.0,489.0,2025-10-05 13:00:00+00:00,771.5462921685557,1135.2865190161847,953.4164055923702
Veljko Milosavljevic,DEF,Bournemouth,0.0,0,0,3,0,0.0,721,0.0,0.0,0.0,0.24,63,0,0,0.0,0.4,2025-10-03T19:00:00Z,5,10,0,0,0,0,7,0,3651,0,1.0,3.0,0.0,1,-299,241,540,45,True,0,7,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,0.0,28838.0,2025.0,742042.0,0.0,0.0,0.0,0.0,0.0,14027.0,2025-10-03 19:00:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
Jacob Murphy,MID,Newcastle,0.0,0,0,15,0,27.9,489,0.3,0.49,0.19,0.13,69,0,0,5.0,10.2,2025-10-05T13:00:00Z,20,16,0,0,0,0,7,0,127977,0,0.0,2.0,12.0,1,-970,9640,10610,62,True,0,7,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,2.0,28846.0,2025.0,743092.0,2.0,0.0,0.2198968082666397,1.007092833518982,0.0,6063.0,2025-10-05 13:00:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Loum Tchaouna,MID,Burnley,0.0,0,0,3,0,2.4,210,0.01,0.01,0.0,0.99,62,1,0,0.2,0.0,2025-10-05T13:00:00Z,58,2,0,0,0,0,7,0,4345,1,1.0,2.0,0.0,1,34,312,278,49,False,0,7,2025-26,Aston Villa,AVL,7,3,1145,1185,1150,1170,1140,1200,0.0,28840.0,2025.0,743037.0,0.0,0.0,0.0,0.0,0.0,9977.0,2025-10-05 13:00:00+00:00,957.3297404253269,1217.9106790999704,1087.6202097626485
Marcus Tavernier,MID,Bournemouth,0.0,0,0,1,1,31.1,84,0.05,0.05,0.0,0.2,63,0,0,4.4,5.0,2025-10-03T19:00:00Z,60,10,0,0,0,0,7,0,168805,1,1.0,3.0,8.0,3,-24368,6027,30395,55,True,0,7,2025-26,Fulham,FUL,54,3,1090,1130,1080,1140,1100,1120,0.0,28838.0,2025.0,742038.0,2.0,0.0,0.0,0.0737409740686416,0.0,10741.0,2025-10-03 19:00:00+00:00,896.2855973887318,1081.3160056930492,988.8008015408905
James Garner,MID,Everton,0.0,0,0,20,0,34.8,303,0.52,0.64,0.12,1.65,66,1,0,6.1,22.6,2025-10-05T13:00:00Z,90,8,0,0,0,0,7,0,118435,1,1.0,2.0,4.0,1,30821,38770,7949,50,True,1,7,2025-26,Crystal Palace,CRY,31,3,1165,1205,1150,1150,1180,1260,1.0,28843.0,2025.0,742990.0,2.0,0.0,0.0721610784530639,0.0977586731314659,0.025597596541047,7438.0,2025-10-05 13:00:00+00:00,1262.3076253753316,1063.4603013587162,1162.883963367024
