name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,fpl_id,season,now_cost,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id,opp_dyn_attack,opp_dyn_defence,opp_dyn_overall,kickoff_time_dt
Tyrique George,MID,Everton,0.8,0,0,0,0,3.6,243,0.02,0.02,0.0,0.54,255,1,0,0.4,0.0,2026-02-10T19:30:00Z,61,4,0,0,0,0,26,0,8914,1,2.0,1.0,4.0,2,628,850,222,48,True,0,26,243,2025-26,4.8,Bournemouth,BOU,91,3,1150,1235,1060,1230,1240,1240,0.0,29032.0,2025.0,769737.0,0.0,0.0,0.0,0.0,0.0,12573.0,1692.932979726789,595.5791455272683,1144.2560626270288,2026-02-10 19:30:00+00:00
Vitalii Mykolenko,DEF,Everton,1.2,0,0,10,0,38.4,292,0.6,0.6,0.0,1.34,255,2,0,6.4,22.0,2026-02-10T19:30:00Z,90,4,0,0,0,0,26,0,80663,1,2.0,1.0,4.0,1,-3281,2861,6142,49,True,0,26,292,2025-26,4.9,Bournemouth,BOU,91,3,1150,1235,1060,1230,1240,1240,0.0,29032.0,2025.0,769732.0,2.0,0.0,0.0,0.2069884687662124,0.1149563565850257,10291.0,1692.932979726789,595.5791455272683,1144.2560626270288,2026-02-10 19:30:00+00:00
Habib Diarra,MID,Sunderland,3.7,0,0,8,0,7.6,544,0.15,0.15,0.0,2.41,258,1,0,2.0,6.0,2026-02-11T20:15:00Z,90,12,0,0,0,0,26,0,7459,1,1.0,0.0,6.0,2,296,814,518,53,True,0,26,544,2025-26,5.3,Liverpool,LIV,14,4,1180,1250,1120,1200,1240,1300,0.0,29035.0,2025.0,769948.0,0.0,0.0,0.0,0.1152174398303031,0.1152174398303031,9767.0,1130.57860493428,1096.4105437609053,1113.4945743475928,2026-02-11 20:15:00+00:00
Brenden Aaronson,MID,Leeds,2.3,0,0,7,0,2.5,350,0.01,0.04,0.03,3.13,253,2,0,0.7,0.6,2026-02-10T19:30:00Z,90,7,0,0,0,0,26,0,95298,1,2.0,2.0,4.0,2,-15302,5257,20559,54,False,0,26,350,2025-26,5.4,Chelsea,CHE,8,3,1190,1195,1130,1140,1250,1250,1.0,29030.0,2025.0,769723.0,0.0,0.0,0.0169660244137048,0.0169660244137048,0.0,10751.0,1356.5842322629615,982.4740725331172,1169.5291523980393,2026-02-10 19:30:00+00:00
Callum Wilson,FWD,West Ham,0.5,0,0,1,0,1.0,671,0.01,0.41,0.4,0.34,260,1,0,1.6,3.2,2026-02-10T20:15:00Z,21,14,0,0,0,0,26,0,75327,0,1.0,1.0,12.0,1,-3681,1572,5253,58,True,0,26,671,2025-26,5.8,Man Utd,MUN,1,4,1180,1250,1120,1190,1240,1310,2.0,29037.0,2025.0,769802.0,0.0,0.0,0.4385424256324768,0.4385424256324768,0.0,468.0,1420.9719701739057,1262.2126695266145,1341.59231985026,2026-02-10 20:15:00+00:00
Bernd Leno,GK,Fulham,0.7,0,0,4,0,0.0,314,0.0,0.0,0.0,1.37,256,3,0,1.4,14.4,2026-02-11T19:30:00Z,90,13,0,0,0,0,26,2,189940,1,0.0,3.0,0.0,1,-10466,763,11229,49,False,0,26,314,2025-26,4.9,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,0.0,29033.0,2025.0,769866.0,0.0,0.0,0.0,0.0,0.0,181.0,1134.183292747347,1178.6785706845815,1156.430931715964,2026-02-11 19:30:00+00:00
Kyle Walker-Peters,DEF,West Ham,0.0,0,0,-1,0,0.3,659,0.0,0.0,0.0,0.18,260,1,0,0.0,0.0,2026-02-10T20:15:00Z,1,14,0,0,0,0,26,0,32437,0,1.0,1.0,0.0,1,-338,461,799,42,True,0,26,659,2025-26,4.2,Man Utd,MUN,1,4,1180,1250,1120,1190,1240,1310,0.0,29037.0,2025.0,769803.0,0.0,0.0,0.0,0.1499673724174499,0.1499673724174499,885.0,1420.9719701739057,1262.2126695266145,1341.59231985026,2026-02-10 20:15:00+00:00
Jackson Tchatchoua,DEF,Wolves,-1.6,0,0,1,0,0.0,695,0.0,0.0,0.0,1.05,257,0,0,0.5,5.2,2026-02-11T19:30:00Z,30,16,0,0,0,0,26,0,3828,0,0.0,0.0,0.0,0,-25,102,127,44,False,1,26,695,2025-26,4.4,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,0.0,29034.0,2025.0,769906.0,0.0,0.0,0.0,0.0,0.0,12113.0,865.1743773780289,952.6951596297267,908.9347685038779,2026-02-11 19:30:00+00:00
Jackson Tchatchoua,DEF,Wolves,-1.6,0,0,-2,0,15.4,695,0.02,0.02,0.0,1.64,310,2,0,2.7,9.2,2026-02-18T20:00:00Z,69,1,0,0,0,0,26,0,3828,1,2.0,2.0,2.0,1,-25,102,127,44,True,0,26,695,2025-26,4.4,Arsenal,ARS,3,5,1305,1355,1340,1390,1270,1320,0.0,29087.0,2025.0,771224.0,1.0,0.0,0.0,0.028705982491374,0.0187259130179882,12113.0,1208.6061509012209,1754.7029657056014,1481.6545583034112,2026-02-18 20:00:00+00:00
Kiernan Dewsbury-Hall,MID,Everton,4.5,0,0,13,0,11.9,242,0.09,0.25,0.16,1.34,255,2,0,3.4,8.6,2026-02-10T19:30:00Z,90,4,0,0,0,0,26,0,409301,1,2.0,1.0,13.0,2,109421,116968,7547,49,True,0,26,242,2025-26,4.9,Bournemouth,BOU,91,3,1150,1235,1060,1230,1240,1240,1.0,29032.0,2025.0,769736.0,0.0,0.0,0.0867893248796463,0.2151961028575897,0.1284067779779434,9739.0,1692.932979726789,595.5791455272683,1144.2560626270288,2026-02-10 19:30:00+00:00
Tomáš Souček,MID,West Ham,3.5,0,2,28,0,2.4,613,0.01,0.49,0.48,0.57,260,1,1,8.1,43.8,2026-02-10T20:15:00Z,90,14,0,0,0,0,26,0,30818,1,1.0,1.0,35.0,9,-781,632,1413,57,True,0,26,613,2025-26,5.7,Man Utd,MUN,1,4,1180,1250,1120,1190,1240,1310,1.0,29037.0,2025.0,769796.0,0.0,1.0,0.6507092714309692,0.8006766438484192,0.1499673724174499,8288.0,1420.9719701739057,1262.2126695266145,1341.59231985026,2026-02-10 20:15:00+00:00
Ryan Christie,MID,Bournemouth,1.2,0,0,12,0,18.4,87,0.05,0.08,0.03,2.13,255,1,0,2.3,1.0,2026-02-10T19:30:00Z,79,9,0,0,0,0,26,0,7610,1,2.0,1.0,4.0,2,279,453,174,49,False,0,26,87,2025-26,4.9,Everton,EVE,11,3,1135,1160,1130,1150,1140,1170,1.0,29032.0,2025.0,769748.0,1.0,0.0,0.0167885273694992,0.6287927627563477,0.5969664454460144,10744.0,829.6110216978725,957.1309396248796,893.370980661376,2026-02-10 19:30:00+00:00
Brennan Johnson,MID,Crystal Palace,2.0,0,0,3,0,11.5,580,0.1,0.13,0.03,0.16,254,0,0,1.9,2.8,2026-02-11T19:40:00Z,32,3,0,0,0,0,26,0,313791,0,3.0,2.0,5.0,1,-3369,3219,6588,65,True,0,26,580,2025-26,6.5,Burnley,BUR,90,2,975,1045,910,1050,1040,1040,1.0,29031.0,2025.0,769924.0,1.0,0.0,0.0272933915257453,0.6574181318283081,0.54318767786026,10760.0,605.0037302408391,1119.8114204864523,862.4075753636457,2026-02-11 19:40:00+00:00
Marc Cucurella Saseta,DEF,Chelsea,4.5,0,0,5,0,15.8,224,0.02,0.02,0.0,0.01,253,0,0,2.1,5.4,2026-02-10T19:30:00Z,45,11,0,0,0,0,26,0,2275686,1,2.0,2.0,0.0,1,53062,83473,30411,61,True,0,26,224,2025-26,6.1,Leeds,LEE,2,3,1100,1205,1050,1160,1150,1250,0.0,29030.0,2025.0,769703.0,1.0,0.0,0.0,0.1096895858645439,0.0919888094067573,7134.0,1016.3109684959808,1143.7440396696845,1080.0275040828326,2026-02-10 19:30:00+00:00
Hannibal Mejbri,MID,Burnley,2.7,0,2,36,0,6.8,207,0.03,0.12,0.09,1.49,254,2,1,7.6,50.4,2026-02-11T19:40:00Z,82,8,0,0,0,0,26,0,13001,1,3.0,2.0,19.0,10,196,465,269,47,False,1,26,207,2025-26,4.7,Crystal Palace,CRY,31,3,1160,1185,1150,1200,1170,1170,1.0,29031.0,2025.0,769932.0,0.0,1.0,0.0836505815386772,0.4352536797523498,0.351603090763092,9558.0,1155.8352890530396,924.5685412390262,1040.201915146033,2026-02-11 19:40:00+00:00
Trevoh Chalobah,DEF,Chelsea,4.0,0,0,8,0,2.8,226,0.03,0.03,0.0,1.44,253,2,0,2.9,26.6,2026-02-10T19:30:00Z,90,11,0,0,0,0,26,0,3063069,1,2.0,2.0,0.0,3,-16009,91471,107480,58,True,0,26,226,2025-26,5.8,Leeds,LEE,2,3,1100,1205,1050,1160,1150,1250,0.0,29030.0,2025.0,769701.0,0.0,0.0,0.0,1.4729026556015017,1.4729026556015017,6615.0,1016.3109684959808,1143.7440396696845,1080.0275040828326,2026-02-10 19:30:00+00:00
Leny Yoro,DEF,Man Utd,1.0,0,0,6,0,0.9,444,0.01,0.01,0.0,0.56,260,0,0,1.5,14.2,2026-02-10T20:15:00Z,22,19,0,0,0,0,26,0,158349,0,1.0,1.0,0.0,1,-2219,1305,3524,41,False,0,26,444,2025-26,4.1,West Ham,WHU,21,3,1095,1130,1060,1080,1130,1180,0.0,29037.0,2025.0,769815.0,0.0,0.0,0.0,0.1303309649229049,0.1303309649229049,10564.0,792.4218965225299,940.5983143610804,866.5101054418051,2026-02-10 20:15:00+00:00
Viktor Gyökeres,FWD,Arsenal,11.7,0,0,2,0,15.3,666,0.41,0.41,0.0,1.51,252,1,0,2.4,2.2,2026-02-12T20:00:00Z,90,5,0,0,0,0,26,0,1806438,1,1.0,1.0,6.0,1,482757,497352,14595,88,False,1,26,666,2025-26,8.8,Brentford,BRE,94,3,1135,1215,1120,1160,1150,1270,0.0,29029.0,2025.0,769993.0,1.0,0.0,0.0,0.4394572079181671,0.3108902275562286,7254.0,1329.179361132953,818.0212949789039,1073.6003280559285,2026-02-12 20:00:00+00:00
Viktor Gyökeres,FWD,Arsenal,11.7,0,0,7,0,10.7,666,0.01,0.01,0.0,0.12,310,1,0,1.5,2.4,2026-02-18T20:00:00Z,64,20,0,0,0,0,26,0,1806438,1,2.0,2.0,2.0,2,482757,497352,14595,88,False,0,26,666,2025-26,8.8,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,0.0,29087.0,2025.0,771244.0,1.0,0.0,0.0,0.0729742646217346,0.0391695499420166,7254.0,715.0315013945938,1021.1586993278428,868.0951003612183,2026-02-18 20:00:00+00:00
José Malheiro de Sá,GK,Wolves,4.8,0,3,50,1,0.0,628,0.0,0.0,0.0,2.55,257,0,0,7.2,71.6,2026-02-11T19:30:00Z,90,16,0,0,0,0,26,10,159843,1,0.0,0.0,0.0,12,13854,16401,2547,42,False,0,26,628,2025-26,4.2,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,0.0,29034.0,2025.0,769895.0,0.0,0.0,0.0,0.0,0.0,9740.0,865.1743773780289,952.6951596297267,908.9347685038779,2026-02-11 19:30:00+00:00
José Malheiro de Sá,GK,Wolves,4.8,0,0,7,0,0.0,628,0.0,0.0,0.0,1.86,310,2,0,2.3,22.6,2026-02-18T20:00:00Z,90,1,0,0,0,0,26,2,159843,1,2.0,2.0,0.0,1,13854,16401,2547,42,True,0,26,628,2025-26,4.2,Arsenal,ARS,3,5,1305,1355,1340,1390,1270,1320,0.0,29087.0,2025.0,771220.0,0.0,0.0,0.0,0.0,0.0,9740.0,1208.6061509012209,1754.7029657056014,1481.6545583034112,2026-02-18 20:00:00+00:00
Josh King,MID,Fulham,0.7,0,0,5,0,0.6,335,0.0,0.21,0.21,0.0,256,0,0,2.6,2.4,2026-02-11T19:30:00Z,30,13,0,0,0,0,26,0,234579,0,0.0,3.0,23.0,1,2684,11867,9183,44,False,0,26,335,2025-26,4.4,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,2.0,29033.0,2025.0,769880.0,0.0,0.0,0.1659435629844665,0.1659435629844665,0.0,12410.0,1134.183292747347,1178.6785706845815,1156.430931715964,2026-02-11 19:30:00+00:00
James Ward-Prowse,MID,Burnley,-0.3,0,0,5,0,4.0,614,0.01,0.01,0.0,0.31,254,0,0,0.6,2.2,2026-02-11T19:40:00Z,7,8,0,0,0,0,26,0,22437,0,3.0,2.0,0.0,1,-268,269,537,56,False,0,26,614,2025-26,5.6,Crystal Palace,CRY,31,3,1160,1185,1150,1200,1170,1170,0.0,29031.0,2025.0,769939.0,0.0,0.0,0.0,0.0,0.0,843.0,1155.8352890530396,924.5685412390262,1040.201915146033,2026-02-11 19:40:00+00:00
Marcus Edwards,MID,Burnley,2.3,1,0,18,0,22.7,206,0.1,0.1,0.0,1.46,254,2,0,5.1,21.8,2026-02-11T19:40:00Z,72,8,0,0,0,0,26,0,16943,1,3.0,2.0,6.0,5,-314,1299,1613,47,False,0,26,206,2025-26,4.7,Crystal Palace,CRY,31,3,1160,1185,1150,1200,1170,1170,0.0,29031.0,2025.0,769933.0,2.0,0.0,0.0,0.0836505815386772,0.0836505815386772,13730.0,1155.8352890530396,924.5685412390262,1040.201915146033,2026-02-11 19:40:00+00:00
Robert Lynch Sánchez,GK,Chelsea,2.5,0,0,4,0,0.0,220,0.01,0.01,0.0,1.44,253,2,0,0.5,5.4,2026-02-10T19:30:00Z,90,11,0,0,0,0,26,0,1944852,1,2.0,2.0,0.0,1,-14178,45447,59625,49,True,0,26,220,2025-26,4.9,Leeds,LEE,2,3,1100,1205,1050,1160,1150,1250,0.0,29030.0,2025.0,769699.0,0.0,0.0,0.0,0.1798968017101287,0.1798968017101287,9098.0,1016.3109684959808,1143.7440396696845,1080.0275040828326,2026-02-10 19:30:00+00:00
Benjamin White,DEF,Arsenal,2.9,0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2026-02-12T20:00:00Z,0,5,0,0,0,0,26,0,67480,0,1.0,1.0,0.0,0,-4724,1897,6621,51,False,0,26,11,2025-26,5.1,Brentford,BRE,94,3,1135,1215,1120,1160,1150,1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7298.0,1329.179361132953,818.0212949789039,1073.6003280559285,2026-02-12 20:00:00+00:00
Benjamin White,DEF,Arsenal,2.9,0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,310,0,0,0.0,0.0,2026-02-18T20:00:00Z,0,20,0,0,0,0,26,0,67480,0,2.0,2.0,0.0,0,-4724,1897,6621,51,False,0,26,11,2025-26,5.1,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7298.0,715.0315013945938,1021.1586993278428,868.0951003612183,2026-02-18 20:00:00+00:00
Nilson Angulo,MID,Sunderland,1.0,0,0,8,0,11.8,813,0.02,0.23,0.21,2.38,258,1,0,7.0,14.6,2026-02-11T20:15:00Z,79,12,0,0,0,0,26,0,339,1,1.0,0.0,44.0,2,140,184,44,50,True,0,26,813,2025-26,5.0,Liverpool,LIV,14,4,1180,1250,1120,1200,1240,1300,2.0,29035.0,2025.0,769949.0,1.0,0.0,0.2319874018430709,0.1562191098928451,0.1152174398303031,14424.0,1130.57860493428,1096.4105437609053,1113.4945743475928,2026-02-11 20:15:00+00:00
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0.0,604,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2026-02-10T20:15:00Z,0,14,0,0,0,0,26,0,6614,0,1.0,1.0,0.0,0,-35,0,35,44,True,0,26,604,2025-26,4.4,Man Utd,MUN,1,4,1180,1250,1120,1190,1240,1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,1420.9719701739057,1262.2126695266145,1341.59231985026,2026-02-10 20:15:00+00:00
Malick Thiaw,DEF,Newcastle,3.2,0,1,31,0,11.8,684,0.19,0.68,0.49,1.85,259,1,1,14.0,64.6,2026-02-10T19:30:00Z,90,18,0,0,0,0,26,0,537830,1,2.0,1.0,64.0,11,-115478,11099,126577,51,False,0,26,684,2025-26,5.1,Spurs,TOT,6,3,1120,1120,1090,1090,1150,1150,3.0,29036.0,2025.0,769774.0,1.0,1.0,0.9509206414222716,0.0827655270695686,0.0827655270695686,8378.0,851.8251154094962,940.744124624345,896.2846200169206,2026-02-10 19:30:00+00:00
Ezri Konsa Ngoyo,DEF,Aston Villa,4.0,0,0,25,1,1.1,38,0.02,0.17,0.15,0.5,251,0,0,1.9,7.0,2026-02-11T19:30:00Z,90,6,0,0,0,0,26,0,975941,1,0.0,1.0,11.0,6,-71,20324,20395,44,True,0,26,38,2025-26,4.4,Brighton,BHA,36,4,1170,1250,1140,1220,1200,1280,2.0,29028.0,2025.0,769820.0,0.0,0.0,0.090417206287384,0.142196848988533,0.142196848988533,7726.0,1381.981473309257,781.4219683746128,1081.7017208419347,2026-02-11 19:30:00+00:00
Dan Burn,DEF,Newcastle,0.8,0,0,9,0,11.8,476,0.01,0.08,0.07,1.85,259,1,0,4.2,22.2,2026-02-10T19:30:00Z,90,18,0,0,0,0,26,0,419135,1,2.0,1.0,8.0,1,-595,6265,6860,50,False,1,26,476,2025-26,5.0,Spurs,TOT,6,3,1120,1120,1090,1090,1150,1150,1.0,29036.0,2025.0,769776.0,1.0,0.0,0.0601979903876781,0.0827655270695686,0.0827655270695686,7382.0,851.8251154094962,940.744124624345,896.2846200169206,2026-02-10 19:30:00+00:00
Jarrod Bowen,FWD,West Ham,6.3,1,0,16,1,12.5,624,0.51,0.55,0.04,0.4,260,0,0,4.1,18.2,2026-02-10T20:15:00Z,89,14,0,0,0,0,26,0,1095896,1,1.0,1.0,10.0,5,-150046,27839,177885,77,True,0,26,624,2025-26,7.7,Man Utd,MUN,1,4,1180,1250,1120,1190,1240,1310,2.0,29037.0,2025.0,769795.0,1.0,0.0,0.0443412438035011,0.7189551591873169,0.674613893032074,1776.0,1420.9719701739057,1262.2126695266145,1341.59231985026,2026-02-10 20:15:00+00:00
Luke Shaw,DEF,Man Utd,3.0,0,0,17,0,31.1,443,0.15,0.32,0.17,1.11,260,1,0,5.5,19.8,2026-02-10T20:15:00Z,90,19,0,0,0,0,26,0,98171,1,1.0,1.0,4.0,2,7333,10633,3300,45,False,0,26,443,2025-26,4.5,West Ham,WHU,21,3,1095,1130,1060,1080,1130,1180,1.0,29037.0,2025.0,769808.0,2.0,0.0,0.1076156944036483,0.1800995171070099,0.1400767564773559,1006.0,792.4218965225299,940.5983143610804,866.5101054418051,2026-02-10 20:15:00+00:00
Jacob Bruun Larsen,MID,Burnley,0.3,0,0,3,0,0.0,202,0.0,0.07,0.07,0.34,254,0,0,0.8,7.2,2026-02-11T19:40:00Z,17,8,0,0,0,0,26,0,4518,0,3.0,2.0,1.0,1,-60,62,122,53,False,0,26,202,2025-26,5.3,Crystal Palace,CRY,31,3,1160,1185,1150,1200,1170,1170,1.0,29031.0,2025.0,769936.0,0.0,0.0,0.0412658751010894,0.0,0.0,5355.0,1155.8352890530396,924.5685412390262,1040.201915146033,2026-02-11 19:40:00+00:00
Marc Guéhi,DEF,Man City,5.3,0,1,33,1,12.9,260,0.07,0.07,0.0,1.42,256,0,0,4.6,31.2,2026-02-11T19:30:00Z,90,10,0,0,0,0,26,0,4710438,1,0.0,3.0,2.0,7,-7758,93361,101119,52,True,0,26,260,2025-26,5.2,Fulham,FUL,54,3,1105,1200,1090,1170,1120,1230,0.0,29033.0,2025.0,769853.0,1.0,0.0,0.0,0.04942212626338,0.04942212626338,7603.0,1229.2132601023088,983.6535350192893,1106.433397560799,2026-02-11 19:30:00+00:00
Radu Drăgușin,DEF,Spurs,1.2,0,0,3,0,1.3,572,0.0,0.12,0.12,2.48,259,2,0,4.0,29.8,2026-02-10T19:30:00Z,90,15,0,0,0,0,26,0,2647,1,2.0,1.0,9.0,3,605,831,226,45,True,0,26,572,2025-26,4.5,Newcastle,NEW,4,3,1120,1205,1130,1120,1110,1290,1.0,29036.0,2025.0,769761.0,0.0,0.0,0.0754717886447906,0.5669893026351929,0.5669893026351929,9105.0,863.9902603987543,1355.640496401222,1109.8153783999883,2026-02-10 19:30:00+00:00
Joe Gomez,DEF,Liverpool,0.5,0,0,3,0,0.9,376,0.0,0.0,0.0,0.2,258,0,0,0.5,4.2,2026-02-11T20:15:00Z,21,17,0,0,0,0,26,0,17805,0,1.0,0.0,0.0,1,-263,31,294,49,False,0,26,376,2025-26,4.9,Sunderland,SUN,56,3,1055,1150,1070,1170,1040,1130,0.0,29035.0,2025.0,769968.0,0.0,0.0,0.0,0.076858289539814,0.076858289539814,987.0,831.5118767119665,1315.5034577347642,1073.5076672233654,2026-02-11 20:15:00+00:00
Ladislav Krejcí,DEF,Wolves,2.4,0,0,25,1,0.3,709,0.0,0.0,0.0,2.55,257,0,0,2.7,24.4,2026-02-11T19:30:00Z,90,16,0,0,0,0,26,0,11775,1,0.0,0.0,2.0,8,2146,2628,482,45,False,0,26,709,2025-26,4.5,Nott'm Forest,NFO,17,3,1125,1165,1130,1160,1120,1170,0.0,29034.0,2025.0,769897.0,0.0,0.0,0.0,0.0927355960011482,0.0927355960011482,12721.0,865.1743773780289,952.6951596297267,908.9347685038779,2026-02-11 19:30:00+00:00
Ladislav Krejcí,DEF,Wolves,2.4,0,0,5,0,1.2,709,0.07,0.07,0.0,1.86,310,2,0,2.2,14.6,2026-02-18T20:00:00Z,90,1,0,0,0,0,26,0,11775,1,2.0,2.0,6.0,1,2146,2628,482,45,True,0,26,709,2025-26,4.5,Arsenal,ARS,3,5,1305,1355,1340,1390,1270,1320,0.0,29087.0,2025.0,771222.0,0.0,0.0,0.0,0.0,0.0,12721.0,1208.6061509012209,1754.7029657056014,1481.6545583034112,2026-02-18 20:00:00+00:00
Luke O'Nien,DEF,Sunderland,0.0,0,0,0,0,0.0,539,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2026-02-11T20:15:00Z,0,12,0,0,0,0,26,0,7745,0,1.0,0.0,0.0,0,36,231,195,40,True,0,26,539,2025-26,4.0,Liverpool,LIV,14,4,1180,1250,1120,1200,1240,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14099.0,1130.57860493428,1096.4105437609053,1113.4945743475928,2026-02-11 20:15:00+00:00
Kevin Santos Lopes de Macedo,MID,Fulham,1.7,0,0,4,0,25.4,731,0.07,0.1,0.03,0.0,256,0,0,3.6,6.0,2026-02-11T19:30:00Z,30,13,0,0,0,0,26,0,8760,0,0.0,3.0,5.0,1,-251,586,837,58,False,0,26,731,2025-26,5.8,Man City,MCI,43,4,1265,1355,1220,1310,1310,1400,1.0,29033.0,2025.0,769881.0,2.0,0.0,0.0137996869161725,0.1287308633327484,0.0,14030.0,1134.183292747347,1178.6785706845815,1156.430931715964,2026-02-11 19:30:00+00:00
Brian Brobbey,FWD,Sunderland,2.5,0,0,3,0,1.0,730,0.08,0.18,0.1,2.53,258,1,0,2.4,8.2,2026-02-11T20:15:00Z,90,12,0,0,0,0,26,0,165527,1,1.0,0.0,15.0,2,-16956,17647,34603,55,True,0,26,730,2025-26,5.5,Liverpool,LIV,14,4,1180,1250,1120,1200,1240,1300,1.0,29035.0,2025.0,769950.0,0.0,0.0,0.1152174398303031,0.1844104677438736,0.069193035364151,9789.0,1130.57860493428,1096.4105437609053,1113.4945743475928,2026-02-11 20:15:00+00:00
Murillo Costa dos Santos,DEF,Nott'm Forest,1.5,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2026-02-11T19:30:00Z,0,20,0,0,0,0,26,0,253867,0,0.0,0.0,0.0,0,-31839,878,32717,52,True,0,26,506,2025-26,5.2,Wolves,WOL,39,2,975,1060,950,1050,1000,1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12123.0,662.2907570446806,1678.2400798216847,1170.2654184331827,2026-02-11 19:30:00+00:00
Norberto Bercique Gomes Betuncal,FWD,Everton,2.2,0,0,-1,0,1.3,311,0.01,0.11,0.1,0.79,255,1,0,2.0,0.0,2026-02-10T19:30:00Z,28,4,0,0,0,0,26,0,314801,0,2.0,1.0,19.0,0,1896,9583,7687,50,True,1,26,311,2025-26,5.0,Bournemouth,BOU,91,3,1150,1235,1060,1230,1240,1240,1.0,29032.0,2025.0,769739.0,0.0,0.0,0.0866738408803939,0.0866738408803939,0.0,9983.0,1692.932979726789,595.5791455272683,1144.2560626270288,2026-02-10 19:30:00+00:00
Lamare Bogarde,DEF,Aston Villa,2.5,0,1,28,1,2.3,44,0.01,0.01,0.0,0.5,251,0,0,2.1,17.0,2026-02-11T19:30:00Z,90,6,0,0,0,0,26,0,69604,1,0.0,1.0,2.0,7,566,2016,1450,40,True,0,26,44,2025-26,4.0,Brighton,BHA,36,4,1170,1250,1140,1220,1200,1280,0.0,29028.0,2025.0,769819.0,0.0,0.0,0.0,0.1112454086542129,0.1112454086542129,10025.0,1381.981473309257,781.4219683746128,1081.7017208419347,2026-02-11 19:30:00+00:00
Randal Kolo Muani,FWD,Spurs,1.0,0,0,5,0,15.4,726,0.16,0.16,0.0,0.02,259,0,0,2.5,7.8,2026-02-10T19:30:00Z,20,15,0,0,0,0,26,0,43685,0,2.0,1.0,2.0,1,-1605,1147,2752,69,True,0,26,726,2025-26,6.9,Newcastle,NEW,4,3,1120,1205,1130,1120,1110,1290,0.0,29036.0,2025.0,769769.0,1.0,0.0,0.0,0.0129366796463727,0.0129366796463727,5743.0,863.9902603987543,1355.640496401222,1109.8153783999883,2026-02-10 19:30:00+00:00
Dominic Solanke-Mitchell,FWD,Spurs,4.5,0,0,8,0,0.8,596,0.0,0.27,0.27,2.48,259,2,0,3.5,11.6,2026-02-10T19:30:00Z,90,15,0,0,0,0,26,0,175880,1,2.0,1.0,23.0,2,11209,21959,10750,72,True,0,26,596,2025-26,7.2,Newcastle,NEW,4,3,1120,1205,1130,1120,1110,1290,3.0,29036.0,2025.0,769767.0,0.0,0.0,0.2436110079288482,0.2436110079288482,0.0,1679.0,863.9902603987543,1355.640496401222,1109.8153783999883,2026-02-10 19:30:00+00:00
Lewis Hall,DEF,Newcastle,1.2,0,0,3,0,0.0,473,0.0,0.0,0.0,0.32,259,0,0,0.4,4.0,2026-02-10T19:30:00Z,1,18,0,0,0,0,26,0,328887,0,2.0,1.0,0.0,1,-50698,12001,62699,53,False,0,26,473,2025-26,5.3,Spurs,TOT,6,3,1120,1120,1090,1090,1150,1150,0.0,29036.0,2025.0,769786.0,0.0,0.0,0.0,0.0,0.0,10216.0,851.8251154094962,940.744124624345,896.2846200169206,2026-02-10 19:30:00+00:00
Diego Gómez Amarilla,MID,Brighton,1.2,0,0,10,1,2.0,169,0.03,0.03,0.0,0.51,251,0,0,1.5,12.6,2026-02-11T19:30:00Z,80,2,0,0,0,0,26,0,20058,1,0.0,1.0,0.0,3,-1163,449,1612,49,False,0,26,169,2025-26,4.9,Aston Villa,AVL,7,3,1135,1230,1120,1210,1150,1250,0.0,29028.0,2025.0,769842.0,0.0,0.0,0.0,0.0738714039325714,0.0738714039325714,13364.0,1175.9704798659316,1270.0227050963906,1222.996592481161,2026-02-11 19:30:00+00:00
